,text,entities,relations,Comments,id,label,start_offset,end_offset
531, Unit 42 has reviewed ransom notes from different ransomware families.,"[{'id': 46156, 'label': 'identity', 'start_offset': 1, 'end_offset': 8}]",[],[],46156.0,identity,1.0,8.0
532,"Most ransom notes request payment in cryptocurrency or mention reaching out via the darknet, though some other contact methods also appear.  In these cases, the ransom note asks victims to pay a specific amount in cryptocurrency – Bitcoin (BTC), Monero (XMR), etc. — to a specific wallet address.","[{'id': 45794, 'label': 'SOFTWARE', 'start_offset': 246, 'end_offset': 252}, {'id': 44769, 'label': 'SOFTWARE', 'start_offset': 231, 'end_offset': 238}, {'id': 44770, 'label': 'SOFTWARE', 'start_offset': 231, 'end_offset': 244}, {'id': 44772, 'label': 'SOFTWARE', 'start_offset': 246, 'end_offset': 258}]",[],[],45794.0,SOFTWARE,246.0,252.0
533,Two ransomware families that utilize these types of ransom notes are Virlock and WanaCrypt0r.,"[{'id': 46157, 'label': 'malware', 'start_offset': 69, 'end_offset': 76}, {'id': 46158, 'label': 'malware', 'start_offset': 81, 'end_offset': 92}]",[],[],46157.0,malware,69.0,76.0
534," Some ransomware families, including Babuk, Sodinokibi, Cerber, Mailto, Ryuk and others, seldom show the ransom amount or cryptocurrency wallet address.","[{'id': 46160, 'label': 'malware', 'start_offset': 44, 'end_offset': 54}, {'id': 46159, 'label': 'malware', 'start_offset': 37, 'end_offset': 42}, {'id': 46161, 'label': 'malware', 'start_offset': 56, 'end_offset': 62}, {'id': 46163, 'label': 'malware', 'start_offset': 72, 'end_offset': 76}, {'id': 46162, 'label': 'malware', 'start_offset': 64, 'end_offset': 70}]",[],[],46160.0,malware,44.0,54.0
535,"Instead, they instruct victims to install TOR and reach out to them on the darknet.","[{'id': 44773, 'label': 'tools', 'start_offset': 42, 'end_offset': 45}]",[],[],44773.0,tools,42.0,45.0
536,"Usually, they host a website for victims to input the identification key found in the ransom note, upload encrypted files for decryption – and pay the ransom.",[],[],[],0.0,safe,0.0,0.0
537," Ransom notes from Makop, Dharma, Ryuk, DearCry and others, sometimes ask victims to reach out to them via email.","[{'id': 46164, 'label': 'malware', 'start_offset': 19, 'end_offset': 24}, {'id': 46166, 'label': 'malware', 'start_offset': 34, 'end_offset': 38}, {'id': 46167, 'label': 'malware', 'start_offset': 40, 'end_offset': 47}, {'id': 46165, 'label': 'malware', 'start_offset': 26, 'end_offset': 32}]",[],[],46164.0,malware,19.0,24.0
538,The email addresses given are usually from untraceable email accounts.,[],[],[],0.0,safe,0.0,0.0
539,"At other times, a threat actor lets the victim chat with them directly on group chat software.",[],[],[],0.0,safe,0.0,0.0
540,The victims can find the threat actor’s user name through specific group chat software or follow a chat group link in the ransom note.  Ransom payment operations are complicated and highly automated processes.,[],[],[],0.0,safe,0.0,0.0
541,Attackers can create a lot of cryptocurrency wallets automatically; they can even make a unique wallet address for each victim.,[],[],[],0.0,safe,0.0,0.0
542,"Once a ransom is received, the ransom will be involved in the multiple transactions that are managed to distribute and aggregate the ransom across thousands of virtual wallets.",[],[],[],0.0,safe,0.0,0.0
543,"For example, the Xorist ransomware (SHA256: 4979A10B81C41ECC0FC3A0F376ADE766CE616D2301639F74E0277047CC40E3D6) demanded £1,000 for a ransom; the bitcoin wallet address was 1BFqrLCDwwrxueY7FFDn8DqeoasPJignxt.","[{'id': 1837, 'label': 'SHA2', 'start_offset': 44, 'end_offset': 108}, {'id': 46168, 'label': 'malware', 'start_offset': 17, 'end_offset': 34}, {'id': 46169, 'label': 'SOFTWARE', 'start_offset': 144, 'end_offset': 151}]","[{'id': 157, 'from_id': 1837, 'to_id': 46168, 'type': 'indicates'}]",[],1837.0,SHA2,44.0,108.0
544,"However, this wallet had not really received any ransom payments when the malware was delivered.",[],[],[],0.0,safe,0.0,0.0
545,The wallet got involved in the operation of mixing and tumbling among several other virtual wallets.,[],[],[],0.0,safe,0.0,0.0
546,This is a pretty common operation when attackers want to withdraw or disperse currency from ransom payments into other wallets.,[],[],[],0.0,safe,0.0,0.0
547,"During the operation, 25.1 BTC from 538 wallets was sent to 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s (SHA256: CE11703DEF517306326C48A67A7C859A3DE0F18E2451DF226CE171389A5B7953), which is a wallet owned by Binance cryptocurrency exchange.","[{'id': 1845, 'label': 'SHA2', 'start_offset': 104, 'end_offset': 168}, {'id': 44776, 'label': 'identity', 'start_offset': 198, 'end_offset': 229}]","[{'id': 164, 'from_id': 44776, 'to_id': 1845, 'type': 'owns'}]",[],1845.0,SHA2,104.0,168.0
548,(ref: Binance on Twitter ).,"[{'id': 46171, 'label': 'SOFTWARE', 'start_offset': 6, 'end_offset': 13}, {'id': 46172, 'label': 'SOFTWARE', 'start_offset': 17, 'end_offset': 24}]",[],[],46171.0,SOFTWARE,6.0,13.0
549,"The 25.1 BTC amount was worth $1.18 million at that time, and now is about $876,000.",[],[],[],0.0,safe,0.0,0.0
550," Since Virlock only requests a $250 ransom, it does not draw too much public attention.","[{'id': 45795, 'label': 'malware', 'start_offset': 7, 'end_offset': 14}]",[],[],45795.0,malware,7.0,14.0
551,"Other ransomware families, however, target enterprises and ask for multimillion dollar ransoms, which garners much more media attention.",[],[],[],0.0,safe,0.0,0.0
552,"Based on the way Virlock spreads the ransom amount it demands, it is likely designed to target consumers or home users.","[{'id': 46173, 'label': 'malware', 'start_offset': 17, 'end_offset': 24}]",[],[],46173.0,malware,17.0,24.0
553,"After infection, Virlock hides the file extension through modification of the registry (HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\HideFileExt = 1, HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\Hidden = 2).","[{'id': 1874, 'label': 'REGISTRYKEY', 'start_offset': 88, 'end_offset': 164}, {'id': 1876, 'label': 'REGISTRYKEY', 'start_offset': 170, 'end_offset': 241}, {'id': 44778, 'label': 'malware', 'start_offset': 17, 'end_offset': 24}]","[{'id': 165, 'from_id': 1874, 'to_id': 44778, 'type': 'indicates'}, {'id': 166, 'from_id': 1876, 'to_id': 44778, 'type': 'indicates'}]",[],1874.0,REGISTRYKEY,88.0,164.0
554,"The encrypted file icon will look the same as usual, but after opening the infected file, the ransom note will pop up.",[],[],[],0.0,safe,0.0,0.0
555,"Virlock uses, but isn’t limited to, PDF, DOC, PPT, JPG, BMP,GIF, RAR, 7Zip, Zip and EXE files.","[{'id': 46174, 'label': 'malware', 'start_offset': 0, 'end_offset': 7}]",[],[],46174.0,malware,0.0,7.0
556,Figure 6 is a screenshot of a recently captured Virlock ransom note.,"[{'id': 44781, 'label': 'malware', 'start_offset': 48, 'end_offset': 55}]",[],[],44781.0,malware,48.0,55.0
557,"The attacker asked for $250 and required payment as 0.004 BTC (suggesting that at the time the ransom note was written, 1 BTC equaled approximately $62,500).",[],[],[],0.0,safe,0.0,0.0
558,"At the time of infection experiments, 1 BTC equaled approximately $54,649, suggesting that the exchange rate in the ransom note is not updated on the fly.",[],[],[],0.0,safe,0.0,0.0
559,"Some Virlock variants ask for more ransom, such as 0.771 BTC, 1.008 BTC or more.","[{'id': 44782, 'label': 'malware', 'start_offset': 5, 'end_offset': 12}]",[],[],44782.0,malware,5.0,12.0
560," The top three samples we observed spreading in early 2021 were Ryuk, Maze, and Sodinokibi.","[{'id': 1907, 'label': 'malware', 'start_offset': 64, 'end_offset': 68}, {'id': 1910, 'label': 'malware', 'start_offset': 80, 'end_offset': 90}, {'id': 46175, 'label': 'malware', 'start_offset': 70, 'end_offset': 74}, {'id': 46176, 'label': 'TIME', 'start_offset': 54, 'end_offset': 58}]",[],[],1907.0,malware,64.0,68.0
561,These three contribute 7.2% out of the total infected numbers we collected.,[],[],[],0.0,safe,0.0,0.0
562," Ryuk will change the infected file extension to .RYK, and leave a ransom note called RyukReadMe.html.","[{'id': 44783, 'label': 'malware', 'start_offset': 1, 'end_offset': 5}, {'id': 44784, 'label': 'FILEPATH', 'start_offset': 86, 'end_offset': 101}]","[{'id': 22, 'from_id': 44784, 'to_id': 44783, 'type': 'indicates'}]",[],44783.0,malware,1.0,5.0
563,One of the reasons Ryuk causes so much damage is because it will scan the local network and try to infect other machines through Server Message Block (SMB) protocols.,"[{'id': 1919, 'label': 'malware', 'start_offset': 19, 'end_offset': 23}, {'id': 46177, 'label': 'SOFTWARE', 'start_offset': 129, 'end_offset': 155}]",[],[],1919.0,malware,19.0,23.0
564,Ryuk will even send out Wake-on-LAN packets to wake up systems that have been configured with this feature.,"[{'id': 1923, 'label': 'malware', 'start_offset': 0, 'end_offset': 4}]",[],[],1923.0,malware,0.0,4.0
565,"In this research, we discussed ransomware family trends we observed in the first three months of 2021.","[{'id': 44785, 'label': 'TIME', 'start_offset': 97, 'end_offset': 101}]",[],[],44785.0,TIME,97.0,101.0
566,"First, we reviewed the trends from prevalent ransomware families, then we discussed the most common file types used as attack vectors leveraged by ransomware.",[],[],[],0.0,safe,0.0,0.0
567,"Lastly, we gave an example of ransom operations and updates about top ransomware families.",[],[],[],0.0,safe,0.0,0.0
568, Ransomware threats are a serious challenge.,[],[],[],0.0,safe,0.0,0.0
569,Employing effective backup strategies and disaster recovery procedures is important.,[],[],[],0.0,safe,0.0,0.0
570,Palo Alto Networks customers are further protected from ransomware.,"[{'id': 46178, 'label': 'identity', 'start_offset': 0, 'end_offset': 18}]",[],[],46178.0,identity,0.0,18.0
571,"Cortex XSOAR can automatically and instantly coordinate with network security, malware analysis and threat management solutions to ensure customers remain protected.","[{'id': 44786, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 12}]",[],[],44786.0,SOFTWARE,0.0,12.0
572,"Cortex XDR endpoint protection stops malware, exploits and ransomware before they can compromise endpoints.","[{'id': 46179, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 10}]",[],[],46179.0,SOFTWARE,0.0,10.0
573,"With AI-powered Inline analysis, the Next-Generation Firewall stops exploits that lead to infection, and WildFire’s always up-to-date machine learning models monitor behavior to preemptively detect unknown ransomware.","[{'id': 46180, 'label': 'identity', 'start_offset': 105, 'end_offset': 113}]",[],[],46180.0,identity,105.0,113.0
574," If you think you may have been impacted by ransomware, please email unit42-investigations@paloaltonetworks.com or call (866) 4-UNIT42 to get in touch with the Unit 42 Incident Response team.","[{'id': 1952, 'label': 'EMAIL', 'start_offset': 69, 'end_offset': 111}, {'id': 1954, 'label': 'identity', 'start_offset': 160, 'end_offset': 167}, {'id': 44787, 'label': 'identity', 'start_offset': 128, 'end_offset': 134}, {'id': 44788, 'label': 'identity', 'start_offset': 160, 'end_offset': 190}]",[],[],1952.0,EMAIL,69.0,111.0
575," Highlights from the 2021 Unit 42 Ransomware Threat Report  Ransomware Threat Assessments: A Companion to the 2021 Unit 42 Ransomware Threat Report  Sign up to receive the latest news, cyber threat intelligence and research from us  Please enter your email address!","[{'id': 1956, 'label': 'identity', 'start_offset': 26, 'end_offset': 33}, {'id': 1958, 'label': 'identity', 'start_offset': 115, 'end_offset': 122}]",[],[],1956.0,identity,26.0,33.0
576,"Please mark, I'm not a robot!  ",[],[],[],0.0,safe,0.0,0.0
578,"If you need to understand one thing about cybercrime, it’s that it is all about business.",[],[],[],0.0,safe,0.0,0.0
579," In our latest Unit 42 research on cybercriminals using the Hancitor malware, we show that not only are their attacks about business, we can see these cybercriminals deftly applying some fundamental business principles around timing, specialization, and globalization.","[{'id': 46181, 'label': 'identity', 'start_offset': 15, 'end_offset': 22}, {'id': 46182, 'label': 'malware', 'start_offset': 60, 'end_offset': 68}]",[],[],46181.0,identity,15.0,22.0
580, Hancitor is a malware that focuses getting other malware onto the victim’s system.,"[{'id': 44790, 'label': 'malware', 'start_offset': 1, 'end_offset': 9}]",[],[],44790.0,malware,1.0,9.0
581,"In the case of Hancitor, it’s typically banking Trojans that steal the victim’s banking information.","[{'id': 46183, 'label': 'malware', 'start_offset': 15, 'end_offset': 23}, {'id': 46184, 'label': 'attack-pattern', 'start_offset': 61, 'end_offset': 99}]",[],[],46183.0,malware,15.0,23.0
